8733," 40374 Highway 12 Avon, NC",$2.50 ,Breeze Thru,-75.94665744,36.3331164
8734," 800 S Church St Hertford, NC",$2.20 ,Speedway #8245,-75.95906932,36.35297175
8735," 121 Winfall Blvd Winfall, NC",$2.19 ,Duck Thru Food Store #22,-76.0192062,36.44989521
8736," 964 Ocean Hwy S Hertford, NC",$2.20 ,Duck Thru Food Store #41,-75.81691267,36.32907132
8737," 660 Old Us Highway 17 S Elizabeth City, NC",$2.19 ,Erps Truck Stop,-75.87663228,36.23908629
8738," 1375 Us Hwy 17 South Elizabeth City, NC",$2.14 ,Han Dee Hugos #38,-75.87570568,36.23945926
8739," 108 Tanglewood Dr Elizabeth City, NC",$2.12 ,Murphy Usa #7417,-76.17260092,36.32736848
8740," 1120 Us Highway 17 S Elizabeth City, NC",$2.13 ,Speedway #8296,-75.87370679,36.2325255
8741," 1008 Us Highway 17 S Elizabeth City, NC",$2.13 ,Family Fare #233,-76.17842071,36.31729783
8742," 3800 Patrick Way Elizabeth City, NC",$2.49 ,7-eleven #34134,-75.87074051,36.22359751
8743," 500 S Hughes Blvd Elizabeth City, NC",$2.20 ,Eagle Mart #1,-76.0270852,36.60517577
8744," 1327 N Road St Elizabeth City, NC",$2.12 ,Neptunes Citgo,-75.94665744,36.3331164
8745," 108 Tanglewood Dr Elizabeth City, NC",$2.12 ,Murphy Usa #7417,-75.95906932,36.35297175
8746," 1013 N Road St Elizabeth City, NC",$2.13 ,Circle D Food Mart,-76.17260092,36.32736848
8747," 1120 Us Highway 17 S Elizabeth City, NC",$2.13 ,Speedway #8296,-76.22623645,36.33021238
8748," 1008 Us Highway 17 S Elizabeth City, NC",$2.13 ,Family Fare #233,-76.26110699,36.31708538
8749," 1129 N Road St Elizabeth City, NC",$2.13 ,Speedway #8243,-76.21975026,36.31265361
8750," 1375 Us Hwy 17 South Elizabeth City, NC",$2.14 ,Han Dee Hugos #38,-76.27203589,36.28628476
8751," 1109 Salem Church Rd Elizabeth City, NC",$2.16 ,Weeksville Grocery,-76.25446335,36.28933827
8752," 1847 Weeksville Rd Elizabeth City, NC",$2.16 ,Park N Shop # 3,-76.46260902,36.21847033
8753," 660 Old Us Highway 17 S Elizabeth City, NC",$2.19 ,Erps Truck Stop,-76.46234457,36.17917373
8754," 3 Nc Highway 32 N Sunbury, NC",$2.60 ,Market Express,-76.46155931,36.17790908
8755," 107 Main St Gatesville, NC",$2.15 ,Duck Thru Food Store #43,-76.61043716,36.44156747
8756," 3 Us Highway 158 W Gatesville, NC",$2.20 ,County Market,-76.70341528,36.21900531
8757," 3443 Rocky Hock Rd Edenton, NC",$2.49 ,Duck Thru Food Store #40,-76.48936152,36.14334119
8758," 121 Winfall Blvd Winfall, NC",$2.19 ,Duck Thru Food Store #22,-76.3155513,36.24966817
8759," 1479 Route 32 Corapeake, NC",$2.30 ,Family Foods Citgo,-76.34296362,36.41515032
8760," 101 W Main Street Colerain, NC",$2.10 ,Duck Thru Food Store #32,-76.26110699,36.31708538
8761," 947 Nc Highway 37 N Gates, NC",$3.01 ,Family Foods,-76.30113527,36.26143021
8762," 800 S Church St Hertford, NC",$2.20 ,Speedway #8245,-76.17260092,36.32736848
8763," 205 Us Highway 17 Byp Hertford, NC",$2.20 ,Park And Shop #4,-76.22623645,36.33021238
8764," 108 Tanglewood Dr Elizabeth City, NC",$2.12 ,Murphy Usa #7417,-76.26110699,36.31708538
8765," 3338 Us-13 Ahoskie, NC",$2.13 ,Red Apple Market #12,-76.21975026,36.31265361
8766," 1120 Us Highway 17 S Elizabeth City, NC",$2.13 ,Speedway #8296,-76.27203589,36.28628476
8767," 1375 Us Hwy 17 South Elizabeth City, NC",$2.14 ,Han Dee Hugos #38,-76.25446335,36.28933827
8768," 107 Main St Gatesville, NC",$2.15 ,Duck Thru Food Store #43,-76.21900665,36.32000347
8769," 100 S Main St Winton, NC",$2.18 ,Duck Thru Food Store #18,-76.30113527,36.26143021
8770," 660 Old Us Highway 17 S Elizabeth City, NC",$2.19 ,Erps Truck Stop,-76.75091751,36.40003705
8771," 121 Winfall Blvd Winfall, NC",$2.19 ,Duck Thru Food Store #22,-76.21481073,36.27773888
8772," 800 S Church St Hertford, NC",$2.20 ,Speedway #8245,-75.5087642,35.3231353
8773," 964 Ocean Hwy S Hertford, NC",$2.20 ,Duck Thru Food Store #41,-75.50246216,35.35601966
8774," 6615 Caratoke Hwy Grandy, NC",$2.16 ,Flippers,-75.52179603,35.26515349
8775," 6511 Caratoke Hwy Grandy, NC",$2.44 ,7-eleven #20160,-75.50246216,35.35601966
8776," 108 Forbes Loop Grandy, NC",$2.73 ,Han Dee Hugos #17,-76.17842071,36.31729783
8777," 1209 Duck Rd Kitty Hawk, NC",$2.46 ,Han Dee Hugos #22,-76.21900665,36.32000347
8778," 8808 Caratoke Hwy Harbinger, NC",$2.22 ,Getgo Convenience And Deli,-76.22623645,36.33021238
8779," 8981 Caratoke Hwy Point Harbor, NC",$2.20 ,Han Dee Hugos #20,-76.21975026,36.31265361
8780," 5309 Virginia Dare Trl N Kitty Hawk, NC",$2.46 ,Han Dee Hugos #23,-76.24294088,36.33889677
8781," 814 Ocean Trl Corolla, NC",$2.30 ,Ob Gas And Conveniene,-76.21481073,36.27773888
8782," 4728 N Croatan Hwy Kitty Hawk, NC",$2.85 ,Shell,-76.25261948,36.34235724
8783," 4017 N Croatan Hwy Kitty Hawk, NC",$2.46 ,Kitty Hawk Express,-76.24343857,36.29382791
8784," 4473 Caratoke Hwy Coinjock, NC",$2.11 ,Sunoco,-76.24743169,36.29456802
8785," 4533 Caratoke Hwy Barco, NC",$2.11 ,Quality Plus #121,-76.21975928,36.30150442
8786," 103 E Hwy 158 Camden, NC",$2.12 ,Duck Thru Food Store #16,-76.18373993,36.52990677
8787," 1822 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Speedway #8199,-75.87074051,36.22359751
8788," 6615 Caratoke Hwy Grandy, NC",$2.16 ,Flippers,-76.0270852,36.60517577
8789," 1800 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Circle K #3853,-75.94665744,36.3331164
8790," 1109 Salem Church Rd Elizabeth City, NC",$2.16 ,Weeksville Grocery,-75.95906932,36.35297175
8791," 1400 S Croatan Hwy Kill Devil Hills, NC",$2.17 ,Circle K #0872,-76.17260092,36.32736848
8792," 100 W Ocean Bay Blvd Kill Devil Hills, NC",$2.17 ,Circle K #3854,-76.22623645,36.33021238
8793," 2112 S Croatan Hwy Nags Head, NC",$2.20 ,Stop Quik Citgo,-76.26110699,36.31708538
8794," 1822 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Speedway #8199,-76.21975026,36.31265361
8795," 100 W Ocean Bay Blvd Kill Devil Hills, NC",$2.17 ,Circle K #3854,-76.27203589,36.28628476
8796," 801 S Croatan Hwy Kill Devil Hills, NC",$2.38 ,Quality Plus #102,-76.96680123,36.26642571
8797," 1400 S Croatan Hwy Kill Devil Hills, NC",$2.17 ,Circle K #0872,-76.97345779,36.273846
8798," 3500 N Croatan Hwy Kitty Hawk, NC",$2.20 ,Setos Service Center,-77.00036763,36.28749557
8799," 2112 S Croatan Hwy Nags Head, NC",$2.20 ,Stop Quik Citgo,-76.97897613,36.27634336
8800," 3868 N Croatan Hwy Kitty Hawk, NC",$2.54 ,7-eleven #24554,-76.75091751,36.40003705
8801," 4017 N Croatan Hwy Kitty Hawk, NC",$2.46 ,Kitty Hawk Express,-76.99018361,36.28782997
8802," 4728 N Croatan Hwy Kitty Hawk, NC",$2.85 ,Shell,-76.93941877,36.22914659
8803," 4201 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #24,-77.0916608,36.30627379
8804," 1822 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Speedway #8199,-76.94265355,36.27227834
8805," 6320 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #2,-77.02491727,36.28035784
8806," 6615 Caratoke Hwy Grandy, NC",$2.16 ,Flippers,-76.97897613,36.27634336
8807," 202 Us Highway 64 Manteo, NC",$2.16 ,Speedway #8280,-76.9325554,36.22566366
8808," 1800 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Circle K #3853,-76.99018361,36.28782997
8809," 4201 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #24,-76.97345779,36.273846
8810," 7506 S Virginia Dare Trl Nags Head, NC",$2.16 ,Quality Plus #410,-77.02491727,36.28035784
8811," 7603 S Virginia Dare Trl Nags Head, NC",$2.16 ,Sunoco,-76.94265355,36.27227834
8812," 520 Us Highway 64 Manteo, NC",$2.16 ,Duck Thru Food Store #23,-76.93941877,36.22914659
8813," 1400 S Croatan Hwy Kill Devil Hills, NC",$2.17 ,Circle K #0872,-77.00036763,36.28749557
8814," 4728 N Croatan Hwy Kitty Hawk, NC",$2.85 ,Shell,-76.75091751,36.40003705
8815," 4017 N Croatan Hwy Kitty Hawk, NC",$2.46 ,Kitty Hawk Express,-76.93619136,36.39060767
8816," 1209 Duck Rd Kitty Hawk, NC",$2.46 ,Han Dee Hugos #22,-75.94665744,36.3331164
8817," 3868 N Croatan Hwy Kitty Hawk, NC",$2.54 ,7-eleven #24554,-75.94665744,36.3331164
8818," 8981 Caratoke Hwy Point Harbor, NC",$2.20 ,Han Dee Hugos #20,-75.97691247,36.38695988
8819," 8808 Caratoke Hwy Harbinger, NC",$2.22 ,Getgo Convenience And Deli,-75.81691267,36.32907132
8820," 3500 N Croatan Hwy Kitty Hawk, NC",$2.20 ,Setos Service Center,-76.0192062,36.44989521
8821," 1822 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Speedway #8199,-75.87663228,36.23908629
8822," 1800 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Circle K #3853,-75.87570568,36.23945926
8823," 100 W Ocean Bay Blvd Kill Devil Hills, NC",$2.17 ,Circle K #3854,-75.87370679,36.2325255
8824," 1822 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Speedway #8199,-75.87074051,36.22359751
8825," 6320 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #2,-76.17260092,36.32736848
8826," 6615 Caratoke Hwy Grandy, NC",$2.16 ,Flippers,-75.87074051,36.22359751
8827," 202 Us Highway 64 Manteo, NC",$2.16 ,Speedway #8280,-76.0270852,36.60517577
8828," 1800 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Circle K #3853,-75.94665744,36.3331164
8829," 4201 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #24,-75.95906932,36.35297175
8830," 7506 S Virginia Dare Trl Nags Head, NC",$2.16 ,Quality Plus #410,-76.17260092,36.32736848
8831," 7603 S Virginia Dare Trl Nags Head, NC",$2.16 ,Sunoco,-76.22623645,36.33021238
8832," 520 Us Highway 64 Manteo, NC",$2.16 ,Duck Thru Food Store #23,-76.21975026,36.31265361
8833," 1400 S Croatan Hwy Kill Devil Hills, NC",$2.17 ,Circle K #0872,-76.27203589,36.28628476
8834," 601 Princess Anne Rd Virginia Beach, VA",$2.10 ,Sunoco,-76.25446335,36.28933827
8835," 3948 Caratoke Hwy Barco, NC",$2.54 ,7-eleven #20996,-76.21900665,36.32000347
8836," 512 Caratoke Hwy Moyock, NC",$2.45 ,Duck Thru Food Store #29,-76.93941877,36.22914659
8837," 4473 Caratoke Hwy Coinjock, NC",$2.11 ,Sunoco,-76.70341528,36.21900531
8838," 4511 Caratoke Hwy Coinjock, NC",$2.24 ,Kevins Store,-76.96680123,36.26642571
8839," 4533 Caratoke Hwy Barco, NC",$2.11 ,Quality Plus #121,-76.97345779,36.273846
8840," 416 Caratoke Hwy Moyock, NC",$2.09 ,Duck Thru Food Store #28,-77.00036763,36.28749557
8841," 1765 Princess Anne Rd Virginia Beach, VA",$2.44 ,7-eleven #20241,-76.97897613,36.27634336
8842," 2001 Indian River Rd Virginia Beach, VA",$2.70 ,Pungo Red Barn,-76.99018361,36.28782997
8843," 3161 Battlefield Blvd S Chesapeake, VA",$1.98 ,Race Coast,-77.02491727,36.28035784
8844," 205 Hillcrest Pkwy Chesapeake, VA",$1.97 ,Murphy Usa #7530,-77.0916608,36.30627379
8845," 3161 Battlefield Blvd S Chesapeake, VA",$1.98 ,Race Coast,-76.95647266,36.00879814
8846," 1488 Butts Station Rd Chesapeake, VA",$1.99 ,Sunoco,-76.97897613,36.27634336
8847," 600 Battlefield Blvd S Chesapeake, VA",$2.00 ,Speedway #4662,-76.9325554,36.22566366
8848," 225 Hanbury Road E Chesapeake, VA",$2.00 ,7-eleven #33976,-76.99018361,36.28782997
8849," 1040 Battlefield Blvd S Chesapeake, VA",$2.00 ,Hambury Bp,-76.97345779,36.273846
8850," 3065 Holland Rd Virginia Beach, VA",$2.02 ,Holland Bp,-77.02491727,36.28035784
8851," 1601 General Booth Blvd Virginia Beach, VA",$2.06 ,7-eleven #36965,-76.94265355,36.27227834
8852," 1620 General Booth Blvd Virginia Beach, VA",$2.06 ,General Booth Bp #70,-76.93941877,36.22914659
8853," 416 Caratoke Hwy Moyock, NC",$2.09 ,Duck Thru Food Store #28,-77.00036763,36.28749557
8854," 202 Us Highway 64 Manteo, NC",$2.16 ,Speedway #8280,-76.75091751,36.40003705
8855," 520 Us Highway 64 Manteo, NC",$2.16 ,Duck Thru Food Store #23,-76.93619136,36.39060767
8856," 7603 S Virginia Dare Trl Nags Head, NC",$2.16 ,Sunoco,-76.2474888,35.91728476
8857," 7506 S Virginia Dare Trl Nags Head, NC",$2.16 ,Quality Plus #410,-76.2474888,35.91728476
8858," 6320 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #2,-76.61043716,36.44156747
8859," 4201 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #24,-76.69974186,36.44968276
8860," 2112 S Croatan Hwy Nags Head, NC",$2.20 ,Stop Quik Citgo,-76.7687283,36.50375102
8861," 1400 S Croatan Hwy Kill Devil Hills, NC",$2.17 ,Circle K #0872,-76.63569311,36.35127823
8862," 801 S Croatan Hwy Kill Devil Hills, NC",$2.38 ,Quality Plus #102,-76.75091751,36.40003705
8863," 100 W Ocean Bay Blvd Kill Devil Hills, NC",$2.17 ,Circle K #3854,-76.60855716,36.68933779
8864," 202 Us Highway 64 Manteo, NC",$2.16 ,Speedway #8280,-76.59031772,36.71540146
8865," 4201 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #24,-76.66762524,36.71390375
8866," 7506 S Virginia Dare Trl Nags Head, NC",$2.16 ,Quality Plus #410,-76.65658181,36.71812648
8867," 7603 S Virginia Dare Trl Nags Head, NC",$2.16 ,Sunoco,-76.63922468,36.72220584
8868," 520 Us Highway 64 Manteo, NC",$2.16 ,Duck Thru Food Store #23,-76.5865006,36.75841665
8869," 1400 S Croatan Hwy Kill Devil Hills, NC",$2.17 ,Circle K #0872,-76.58264618,36.77645911
8870," 100 W Ocean Bay Blvd Kill Devil Hills, NC",$2.17 ,Circle K #3854,-76.58333501,36.75051899
8871," 2112 S Croatan Hwy Nags Head, NC",$2.20 ,Stop Quik Citgo,-76.76488437,36.68610344
8872," 801 S Croatan Hwy Kill Devil Hills, NC",$2.38 ,Quality Plus #102,-76.93041652,36.60986035
8873," 7395 Us Highway 64 And 264 Manns Harbor, NC",$2.59 ,Whites Shopping Center,-76.53617038,36.74739984
8874," 520 Us Highway 64 Manteo, NC",$2.16 ,Duck Thru Food Store #23,-76.54094921,36.74607714
8875," 7603 S Virginia Dare Trl Nags Head, NC",$2.16 ,Sunoco,-76.65658181,36.71812648
8876," 4201 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #24,-76.60855716,36.68933779
8877," 6320 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #2,-76.63922468,36.72220584
8878," 7506 S Virginia Dare Trl Nags Head, NC",$2.16 ,Quality Plus #410,-75.94665744,36.3331164
8879," 7395 Us Highway 64 And 264 Manns Harbor, NC",$2.59 ,Whites Shopping Center,-75.95906932,36.35297175
8880," 2112 S Croatan Hwy Nags Head, NC",$2.20 ,Stop Quik Citgo,-75.94665744,36.3331164
8881," 1400 S Croatan Hwy Kill Devil Hills, NC",$2.17 ,Circle K #0872,-75.97691247,36.38695988
8882," 801 S Croatan Hwy Kill Devil Hills, NC",$2.38 ,Quality Plus #102,-76.0192062,36.44989521
8883," 100 W Ocean Bay Blvd Kill Devil Hills, NC",$2.17 ,Circle K #3854,-75.87663228,36.23908629
8884," 6320 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #2,-75.87570568,36.23945926
8885," 202 Us Highway 64 Manteo, NC",$2.16 ,Speedway #8280,-75.87370679,36.2325255
8886," 1800 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Circle K #3853,-75.87074051,36.22359751
8887," 4201 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #24,-75.75394005,36.16622178
8888," 7506 S Virginia Dare Trl Nags Head, NC",$2.16 ,Quality Plus #410,-76.0270852,36.60517577
8889," 7603 S Virginia Dare Trl Nags Head, NC",$2.16 ,Sunoco,-75.94665744,36.3331164
8890," 520 Us Highway 64 Manteo, NC",$2.16 ,Duck Thru Food Store #23,-75.95906932,36.35297175
8891," 1400 S Croatan Hwy Kill Devil Hills, NC",$2.17 ,Circle K #0872,-76.17260092,36.32736848
8892," 100 W Ocean Bay Blvd Kill Devil Hills, NC",$2.17 ,Circle K #3854,-75.87370679,36.2325255
8893," 2112 S Croatan Hwy Nags Head, NC",$2.20 ,Stop Quik Citgo,-75.94665744,36.3331164
8894," 2859 Caratoke Hwy Currituck, NC",$2.26 ,Petroleum Marketers,-76.0192062,36.44989521
8895," 4473 Caratoke Hwy Coinjock, NC",$2.11 ,Sunoco,-75.81691267,36.32907132
8896," 4511 Caratoke Hwy Coinjock, NC",$2.24 ,Kevins Store,-75.87570568,36.23945926
8897," 4533 Caratoke Hwy Barco, NC",$2.11 ,Quality Plus #121,-75.75394005,36.16622178
8898," 103 E Hwy 158 Camden, NC",$2.12 ,Duck Thru Food Store #16,-76.23684514,35.91887804
8899," 191 Us Highway 158 W Camden, NC",$2.70 ,Camden Shell,-76.72739148,35.8649861
8900," 814 Ocean Trl Corolla, NC",$2.30 ,Ob Gas And Conveniene,-76.73484973,35.86174475
8901," 512 Caratoke Hwy Moyock, NC",$2.45 ,Duck Thru Food Store #29,-76.74494325,35.8585337
8902," 1129 N Road St Elizabeth City, NC",$2.13 ,Speedway #8243,-76.60997328,36.07151401
8903," 1327 N Road St Elizabeth City, NC",$2.12 ,Neptunes Citgo,-76.61158871,36.07285787
8904," 416 Caratoke Hwy Moyock, NC",$2.09 ,Duck Thru Food Store #28,-76.76535874,35.83554471
8905," 6754 Caratoke Hwy Grandy, NC",$2.09 ,Duck Thru Food Store #25,-76.76535874,35.83554471
8906," 601 Princess Anne Rd Virginia Beach, VA",$2.10 ,Sunoco,-76.61158871,36.07285787
8907," 4473 Caratoke Hwy Coinjock, NC",$2.11 ,Sunoco,-76.23684514,35.91887804
8908," 4533 Caratoke Hwy Barco, NC",$2.11 ,Quality Plus #121,-76.72739148,35.8649861
8909," 103 E Hwy 158 Camden, NC",$2.12 ,Duck Thru Food Store #16,-76.60997328,36.07151401
8910," 1327 N Road St Elizabeth City, NC",$2.12 ,Neptunes Citgo,-76.2474888,35.91728476
8911," 108 Tanglewood Dr Elizabeth City, NC",$2.12 ,Murphy Usa #7417,-76.74494325,35.8585337
8912," 1013 N Road St Elizabeth City, NC",$2.13 ,Circle D Food Mart,-75.97691247,36.38695988
8913," 1120 Us Highway 17 S Elizabeth City, NC",$2.13 ,Speedway #8296,-75.94665744,36.3331164
8914," 218 Virginia Rd Edenton, NC",$2.20 ,Duck Thru Food Store #11,-75.94665744,36.3331164
8915," 101 W Main Street Colerain, NC",$2.10 ,Duck Thru Food Store #32,-75.95906932,36.35297175
8916," 105 E Water St Windsor, NC",$2.20 ,Speedway #8286,,
8917," 109 Us Highway 13 Byp Windsor, NC",$2.20 ,Duck Thru Food Store #9,,
8918," 3443 Rocky Hock Rd Edenton, NC",$2.49 ,Duck Thru Food Store #40,,
8919," 125 Us Highway 13 And 17 S Windsor, NC",$2.50 ,Duck Thru Food Store #21,-76.65658181,36.71812648
8920," 1109 Us Highway 64 E Plymouth, NC",$2.20 ,Speedway #6966,-76.63922468,36.72220584
8921," 630 Us Highway 64 E Plymouth, NC",$2.20 ,Speedway #8668,-76.5865006,36.75841665
8922," 22 Us Highway 64 E Plymouth, NC",$2.52 ,Duck Thru Food Store #49,-76.58264618,36.77645911
8923," 2025 Us Highway 64 W Plymouth, NC",$2.20 ,Speedway #8288,-76.58333501,36.75051899
8924," 1000 Memorial Dr E Ahoskie, NC",$2.10 ,Speedway #6970,-76.76488437,36.68610344
8925," 101 W Main Street Colerain, NC",$2.10 ,Duck Thru Food Store #32,-76.93041652,36.60986035
8926," 1401 Memorial Dr E Ahoskie, NC",$2.10 ,Duck Thru Food Store #31,-76.53617038,36.74739984
8927," 3338 Us-13 Ahoskie, NC",$2.13 ,Red Apple Market #12,-76.54094921,36.74607714
8928," 1300 Memorial Dr W Ahoskie, NC",$2.13 ,Duck Thru Food Store #8,-76.65658181,36.71812648
8929," 121 Winfall Blvd Winfall, NC",$2.19 ,Duck Thru Food Store #22,-76.60855716,36.68933779
8930," 105 E Water St Windsor, NC",$2.20 ,Speedway #8286,-76.63922468,36.72220584
8931," 800 S Church St Hertford, NC",$2.20 ,Speedway #8245,-75.94665744,36.3331164
8932," 964 Ocean Hwy S Hertford, NC",$2.20 ,Duck Thru Food Store #41,-75.95906932,36.35297175
8933," 630 Us Highway 64 E Plymouth, NC",$2.20 ,Speedway #8668,-75.94665744,36.3331164
8934," 416 Caratoke Hwy Moyock, NC",$2.09 ,Duck Thru Food Store #28,-75.97691247,36.38695988
8935," 2859 Caratoke Hwy Currituck, NC",$2.26 ,Petroleum Marketers,-76.0192062,36.44989521
8936," 601 Princess Anne Rd Virginia Beach, VA",$2.10 ,Sunoco,-75.87663228,36.23908629
8937," 3161 Battlefield Blvd S Chesapeake, VA",$1.98 ,Race Coast,-75.87570568,36.23945926
8938," 3948 Caratoke Hwy Barco, NC",$2.54 ,7-eleven #20996,-75.87370679,36.2325255
8939," 103 E Hwy 158 Camden, NC",$2.12 ,Duck Thru Food Store #16,-75.87074051,36.22359751
8940," 202 Main St South Mills, NC",$2.58 ,J And E One Stop,-75.75394005,36.16622178
8941," 1622 N Road St Elizabeth City, NC",$2.19 ,Han Dee Hugos #19,-76.0270852,36.60517577
8942," 191 Us Highway 158 W Camden, NC",$2.70 ,Camden Shell,-75.94665744,36.3331164
8943," 1327 N Road St Elizabeth City, NC",$2.12 ,Neptunes Citgo,-75.95906932,36.35297175
8944," 205 Hillcrest Pkwy Chesapeake, VA",$1.97 ,Murphy Usa #7530,-76.17260092,36.32736848
8945," 471 Kempsville Rd Chesapeake, VA",$1.98 ,Wawa #8632,-75.87370679,36.2325255
8946," 3161 Battlefield Blvd S Chesapeake, VA",$1.98 ,Race Coast,-75.94665744,36.3331164
8947," 1488 Butts Station Rd Chesapeake, VA",$1.99 ,Sunoco,-76.0192062,36.44989521
8948," 600 Battlefield Blvd S Chesapeake, VA",$2.00 ,Speedway #4662,-75.81691267,36.32907132
8949," 225 Hanbury Road E Chesapeake, VA",$2.00 ,7-eleven #33976,-75.87570568,36.23945926
8950," 1040 Battlefield Blvd S Chesapeake, VA",$2.00 ,Hambury Bp,-75.75394005,36.16622178
8951," 324 Battlefield Blvd N Chesapeake, VA",$2.00 ,Fas Fuel,-76.23684514,35.91887804
8952," 945 Battlefield Blvd N Chesapeake, VA",$2.04 ,Knells Ridge Bp,-76.72739148,35.8649861
8953," 1229 Cedar Rd Chesapeake, VA",$2.06 ,Miller Mart #50,-76.73484973,35.86174475
8954," 7506 S Virginia Dare Trl Nags Head, NC",$2.16 ,Quality Plus #410,-76.74494325,35.8585337
8955," 7603 S Virginia Dare Trl Nags Head, NC",$2.16 ,Sunoco,-76.60997328,36.07151401
8956," 4201 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #24,-76.61158871,36.07285787
8957," 520 Us Highway 64 Manteo, NC",$2.16 ,Duck Thru Food Store #23,-76.76535874,35.83554471
8958," 202 Us Highway 64 Manteo, NC",$2.16 ,Speedway #8280,-76.76535874,35.83554471
8959," 2112 S Croatan Hwy Nags Head, NC",$2.20 ,Stop Quik Citgo,-76.61158871,36.07285787
8960," 1400 S Croatan Hwy Kill Devil Hills, NC",$2.17 ,Circle K #0872,-76.23684514,35.91887804
8961," 801 S Croatan Hwy Kill Devil Hills, NC",$2.38 ,Quality Plus #102,-76.72739148,35.8649861
8962," 100 W Ocean Bay Blvd Kill Devil Hills, NC",$2.17 ,Circle K #3854,-76.60997328,36.07151401
8963," 1800 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Circle K #3853,-76.2474888,35.91728476
8964," 6320 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #2,-76.74494325,35.8585337
8965," 202 Us Highway 64 Manteo, NC",$2.16 ,Speedway #8280,-75.97691247,36.38695988
8966," 1800 N Croatan Hwy Kill Devil Hills, NC",$2.16 ,Circle K #3853,-75.94665744,36.3331164
8967," 4201 S Croatan Hwy Nags Head, NC",$2.16 ,Duck Thru Food Store #24,-75.94665744,36.3331164
8968," 7506 S Virginia Dare Trl Nags Head, NC",$2.16 ,Quality Plus #410,-75.95906932,36.35297175
8969," 7603 S Virginia Dare Trl Nags Head, NC",$2.16 ,Sunoco,-76.1785906,36.52495791
8970," 520 Us Highway 64 Manteo, NC",$2.16 ,Duck Thru Food Store #23,-76.17260092,36.32736848
8971," 1400 S Croatan Hwy Kill Devil Hills, NC",$2.17 ,Circle K #0872,-76.0270852,36.60517577
8972," 100 W Ocean Bay Blvd Kill Devil Hills, NC",$2.17 ,Circle K #3854,-75.81691267,36.32907132
8973," 2112 S Croatan Hwy Nags Head, NC",$2.20 ,Stop Quik Citgo,-76.18373993,36.52990677
8974," 22 Us Highway 64 E Plymouth, NC",$2.52 ,Duck Thru Food Store #49,-76.17842071,36.31729783
8975," 630 Us Highway 64 E Plymouth, NC",$2.20 ,Speedway #8668,-76.18373993,36.52990677
8976," 1109 Us Highway 64 E Plymouth, NC",$2.20 ,Speedway #6966,-75.87074051,36.22359751
8977," 28187 Us Highway 64 Jamesville, NC",$2.20 ,Jamesville Mini Mart,-76.0270852,36.60517577
8978," 125 Us Highway 13 And 17 S Windsor, NC",$2.50 ,Duck Thru Food Store #21,-75.94665744,36.3331164
8979," 105 E Water St Windsor, NC",$2.20 ,Speedway #8286,-75.95906932,36.35297175
8980," 109 Us Highway 13 Byp Windsor, NC",$2.20 ,Duck Thru Food Store #9,-76.17260092,36.32736848
8981," 800 East Blvd Williamston, NC",$2.15 ,Speedway #6965,-76.22623645,36.33021238
8982," 605 East Blvd Williamston, NC",$2.15 ,Speedway #8225,-76.26110699,36.31708538
8983," 304 Washington St Williamston, NC",$2.15 ,Speedway #8671,-76.21975026,36.31265361
8984," 1902 W Main St Williamston, NC",$2.14 ,Family Fare #457,-76.27203589,36.28628476
8985," 305 West Blvd Williamston, NC",$2.15 ,Speedway #8212,-76.46155931,36.17790908
8986," 605 East Blvd Williamston, NC",$2.15 ,Speedway #8225,-76.46260902,36.21847033
8987," 304 Washington St Williamston, NC",$2.15 ,Speedway #8671,-76.48936152,36.14334119
8988," 800 East Blvd Williamston, NC",$2.15 ,Speedway #6965,-76.3155513,36.24966817
8989," 105 E Water St Windsor, NC",$2.20 ,Speedway #8286,-76.30113527,36.26143021
8990," 630 Us Highway 64 E Plymouth, NC",$2.20 ,Speedway #8668,-76.61158871,36.07285787
